Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
51,Media_Manager,47280,5,3,0.17,0,12,20,3,Standard,1134,0.35,328,1
51,Media_Manager,47280,5,3,0.17,0,12,20,3,Standard,1134,0.27,332,1
38,Doctor,108161,5,6,0.01,2,27,13,4,Good,633,0.3,297,2
38,Doctor,108161,5,6,0.01,2,24,13,4,Good,633,0.26,299,1
38,Doctor,108161,5,6,0.01,2,27,11,4,Good,633,0.26,300,1
38,Doctor,108161,5,6,0.01,2,27,12,4,Good,633,0.26,301,1
39,Doctor,108161,5,6,0.01,2,27,15,4,Good,633,0.38,302,2
39,Doctor,108161,5,6,0.01,2,29,13,4,Good,633,0.25,303,2
39,Engineer,19910,9,10,0.15,5,57,26,12,Bad,3957,0.23,67,0
39,Engineer,19910,9,10,0.15,5,57,24,12,Bad,3957,0.29,68,0
39,Engineer,19910,9,10,0.15,5,59,24,12,Bad,3957,0.39,69,0
39,Engineer,19910,9,10,0.15,5,57,24,12,Bad,3957,0.38,70,0
39,Engineer,19910,9,10,0.15,5,57,26,16,Bad,3957,0.36,72,0
39,Engineer,19910,9,10,0.15,5,57,23,16,Bad,3957,0.39,73,1
39,Engineer,19910,9,10,0.15,5,59,24,16,Bad,3957,0.32,74,1
30,Entrepreneur,41977,7,9,0.31,6,16,28,11,Bad,4586,0.28,21,1
30,Entrepreneur,41977,7,9,0.31,6,13,25,11,Bad,4586,0.25,22,1
31,Entrepreneur,41977,7,9,0.31,6,16,25,11,Bad,4586,0.32,24,1
24,Mechanic,11731,8,3,0.06,2,15,12,1,Standard,289,0.39,223,1
24,Mechanic,11731,8,3,0.06,2,13,10,2,Standard,289,0.32,225,1
24,Mechanic,11731,8,3,0.06,2,14,7,2,Standard,289,0.29,229,1
37,Musician,88406,2,7,0.12,4,15,2,2,Good,1273,0.36,376,1
37,Musician,88406,2,7,0.12,4,15,0,2,Good,1273,0.33,377,1
37,Musician,88406,2,7,0.12,4,10,3,3,Good,1273,0.26,378,1
37,Musician,88406,2,7,0.12,4,15,1,3,Good,1273,0.39,379,1
29,Developer,36035,9,10,0.22,4,33,20,8,Standard,2138,0.39,83,0
29,Developer,36035,9,10,0.22,4,36,18,8,Standard,2138,0.39,85,0
29,Developer,36035,9,10,0.22,4,28,20,8,Standard,2138,0.41,89,1
25,Architect,113383,1,4,0.06,4,4,3,0,Good,82,0.36,207,2
25,Architect,113383,1,4,0.06,4,0,3,0,Good,82,0.26,208,1
25,Architect,113383,1,4,0.06,4,4,3,0,Good,82,0.34,209,2
25,Architect,113383,1,4,0.06,4,4,3,0,Good,82,0.28,210,2
25,Architect,113383,1,4,0.06,4,4,3,0,Good,82,0.29,212,2
25,Architect,113383,1,4,0.06,4,4,3,0,Good,82,0.27,213,2
25,Architect,113383,1,4,0.06,4,4,1,0,Good,82,0.26,214,2
44,Writer,51552,6,4,0.18,3,6,13,6,Standard,1710,0.4,173,1
45,Writer,51552,6,4,0.18,3,11,13,6,Standard,1710,0.36,177,1
45,Writer,51552,6,4,0.18,3,11,10,6,Standard,1710,0.38,178,1
36,Developer,39579,6,5,0.1,6,19,12,5,Standard,634,0.38,202,0
36,Developer,39579,6,5,0.1,6,19,13,5,Standard,634,0.34,204,1
27,Writer,41342,8,3,0.18,4,11,19,5,Standard,262,0.25,76,1
27,Writer,41342,8,3,0.18,4,11,21,8,Standard,262,0.29,79,1
28,Writer,41342,8,3,0.18,4,11,19,8,Standard,262,0.31,81,1
28,Writer,41342,8,3,0.18,4,11,20,8,Standard,262,0.24,82,1
45,Writer,120260,4,5,0.14,1,14,14,2,Standard,1436,0.38,247,1
45,Writer,120260,4,5,0.14,1,14,17,2,Standard,1436,0.36,251,0
45,Writer,120260,4,5,0.14,1,14,15,2,Standard,1436,0.43,252,0
47,Entrepreneur,36346,8,6,0.11,3,21,21,4,Good,1252,0.25,259,2
47,Entrepreneur,36346,8,6,0.11,3,26,18,4,Good,1252,0.27,260,2
47,Entrepreneur,36346,8,6,0.11,3,21,18,4,Good,1252,0.37,262,2
47,Entrepreneur,36346,8,6,0.11,3,26,18,4,Good,1252,0.28,263,2
48,Entrepreneur,36346,8,6,0.11,3,21,15,4,Good,1252,0.28,266,1
39,Accountant,25399,4,4,0.09,3,31,13,8,Standard,1495,0.35,187,1
39,Accountant,25399,4,4,0.09,3,28,12,8,Standard,1495,0.36,189,1
40,Accountant,25399,4,4,0.09,3,28,13,11,Standard,1495,0.31,192,1
40,Accountant,25399,4,4,0.09,3,28,10,11,Standard,1495,0.4,193,0
45,Scientist,51307,8,6,0.1,2,22,16,0,Standard,878,0.28,384,1
45,Scientist,51307,8,6,0.1,2,22,15,0,Standard,878,0.31,386,1
35,Accountant,18578,1,3,0.01,3,15,11,5,Good,779,0.25,372,2
35,Accountant,18578,1,3,0.01,3,15,11,5,Good,779,0.23,373,2
35,Accountant,18578,1,3,0.01,3,15,9,5,Good,779,0.32,374,1
35,Accountant,18578,1,3,0.01,3,15,11,5,Good,779,0.27,377,1
32,Journalist,12303,6,3,0.09,3,23,15,4,Standard,1328,0.26,219,1
32,Journalist,12303,6,3,0.09,3,23,16,4,Standard,1328,0.27,220,1
32,Journalist,12303,6,3,0.09,3,23,16,5,Standard,1328,0.37,222,1
32,Journalist,12303,6,3,0.09,3,23,16,5,Standard,1328,0.23,223,1
32,Journalist,12303,6,3,0.09,3,23,17,5,Standard,1328,0.24,224,1
32,Journalist,12303,6,3,0.09,3,23,16,5,Standard,1328,0.32,225,1
25,Developer,35118,5,7,0.06,3,30,13,6,Standard,407,0.29,385,1
25,Developer,35118,5,7,0.06,3,27,13,6,Standard,407,0.27,387,1
25,Developer,35118,5,7,0.06,3,27,14,8,Standard,407,0.26,389,1
40,Manager,64057,2,5,0.08,1,5,1,0,Good,795,0.35,209,2
41,Manager,64057,2,5,0.08,1,5,0,3,Good,795,0.29,212,2
32,Lawyer,44390,4,6,0.12,6,21,13,6,Standard,24,0.34,206,1
32,Lawyer,44390,4,6,0.12,6,21,10,6,Standard,24,0.37,207,1
32,Lawyer,44390,4,6,0.12,6,17,15,6,Standard,24,0.27,208,1
32,Lawyer,44390,4,6,0.12,6,24,10,6,Standard,24,0.24,209,2
32,Lawyer,44390,4,6,0.12,6,21,15,6,Standard,24,0.32,210,2
28,Musician,41155,9,10,0.17,6,30,19,7,Bad,3581,0.33,64,1
28,Musician,41155,9,10,0.17,6,28,18,7,Bad,3581,0.28,65,1
28,Musician,41155,9,10,0.17,6,30,18,7,Bad,3581,0.34,66,1
28,Musician,41155,9,10,0.17,6,30,17,7,Bad,3581,0.35,67,0
28,Musician,41155,9,10,0.17,6,30,19,7,Bad,3581,0.22,68,0
26,Teacher,15610,6,10,0.28,9,37,26,11,Bad,2072,0.38,180,0
26,Teacher,15610,6,10,0.28,9,37,21,11,Bad,2072,0.34,181,0
26,Teacher,15610,6,10,0.28,9,40,24,13,Bad,2072,0.34,184,0
27,Teacher,15610,6,10,0.28,9,37,24,13,Bad,2072,0.37,185,0
27,Teacher,15610,6,10,0.28,9,37,24,13,Bad,2072,0.3,186,0
47,Writer,35670,0,6,0.06,0,10,7,3,Good,1324,0.26,344,0
48,Writer,35670,0,6,0.06,0,10,2,3,Good,1324,0.32,345,0
48,Writer,35670,0,6,0.06,0,10,4,3,Good,1324,0.27,346,0
48,Writer,35670,1,7,0.06,0,10,4,3,Good,1324,0.32,347,0
48,Writer,35670,1,7,0.06,0,10,4,8,Good,1324,0.26,348,1
48,Writer,35670,1,7,0.06,0,10,3,8,Good,1324,0.35,349,0
48,Writer,35670,1,7,0.06,0,10,4,8,Good,1324,0.35,350,0
28,Doctor,28128,7,7,0.24,2,29,27,6,Bad,2518,0.32,181,0
28,Doctor,28128,7,7,0.24,2,29,25,6,Bad,2518,0.37,182,1
28,Doctor,28128,7,7,0.24,2,29,23,6,Bad,2518,0.26,183,0
28,Doctor,28128,7,7,0.24,2,24,25,6,Bad,2518,0.28,184,0
28,Doctor,28128,7,7,0.24,2,29,25,6,Bad,2518,0.33,185,0
28,Doctor,28128,7,7,0.24,2,29,28,6,Bad,2518,0.4,186,0
41,Writer,48144,7,6,0.28,6,25,20,7,Bad,3150,0.3,83,0
41,Writer,48144,7,6,0.28,6,25,22,7,Bad,3150,0.31,84,0
41,Writer,48144,7,6,0.28,6,25,21,7,Bad,3150,0.33,87,0
41,Writer,48144,7,6,0.28,6,25,20,7,Bad,3150,0.34,88,1
41,Writer,48144,7,6,0.28,6,29,20,7,Bad,3150,0.28,89,1
43,Writer,32178,10,6,0.21,6,42,8,8,Standard,2165,0.38,142,1
43,Writer,32178,10,6,0.21,6,40,8,8,Standard,2165,0.34,143,1
43,Writer,32178,10,6,0.21,6,42,8,9,Standard,2165,0.32,146,0
43,Writer,32178,10,6,0.21,6,42,9,9,Standard,2165,0.34,149,1
23,Writer,17445,7,9,0.26,3,39,10,11,Standard,2362,0.39,215,0
24,Writer,17445,7,9,0.26,3,39,10,11,Standard,2362,0.31,218,0
24,Writer,17445,7,9,0.26,3,39,12,12,Standard,2362,0.36,220,1
34,Mechanic,20522,4,5,0.05,3,26,18,7,Standard,233,0.27,221,1
34,Mechanic,20522,4,5,0.05,3,22,15,7,Standard,233,0.27,223,1
34,Mechanic,20522,4,5,0.05,3,26,15,7,Standard,233,0.31,224,1
34,Mechanic,20522,4,5,0.05,3,26,15,12,Standard,233,0.24,226,1
34,Mechanic,20522,4,5,0.05,3,26,15,12,Standard,233,0.23,227,1
34,Mechanic,20522,4,5,0.05,3,26,13,12,Standard,233,0.4,228,1
51,Media_Manager,20703,3,6,0.02,1,5,9,4,Good,965,0.38,347,2
51,Media_Manager,20703,3,6,0.02,1,8,7,4,Good,965,0.33,348,2
52,Media_Manager,20703,3,6,0.02,1,8,7,4,Good,965,0.32,349,2
28,Doctor,8022,9,10,0.23,6,57,16,6,Bad,3274,0.24,94,0
28,Doctor,8022,9,10,0.23,6,57,16,6,Bad,3274,0.32,95,0
28,Doctor,8022,9,10,0.23,6,57,16,7,Bad,3274,0.34,100,0
43,Doctor,36717,4,3,0.19,4,28,11,3,Standard,1456,0.28,374,1
43,Doctor,36717,4,3,0.19,4,28,12,3,Standard,1456,0.39,375,1
43,Doctor,36717,4,3,0.19,4,28,12,3,Standard,1456,0.39,376,1
44,Doctor,36717,5,4,0.19,4,28,13,3,Standard,1456,0.33,378,1
44,Doctor,36717,5,4,0.19,4,28,12,3,Standard,1456,0.35,380,1
21,Mechanic,35469,4,5,0.06,0,5,5,4,Good,545,0.3,211,1
21,Mechanic,35469,4,5,0.06,0,5,5,4,Good,545,0.4,213,0
22,Mechanic,35469,4,5,0.06,0,5,5,4,Good,545,0.27,216,0
41,Mechanic,19519,6,6,0.19,2,33,14,7,Bad,2225,0.39,220,1
41,Mechanic,19519,6,6,0.19,2,33,16,7,Bad,2225,0.34,221,0
41,Mechanic,19519,6,6,0.19,2,33,14,7,Bad,2225,0.24,222,1
41,Mechanic,19519,6,6,0.19,2,29,16,11,Bad,2225,0.28,223,1
22,Writer,134150,4,3,0.1,2,15,1,0,Good,1295,0.38,188,1
22,Writer,134150,4,3,0.1,2,11,2,5,Good,1295,0.36,190,1
22,Writer,134150,4,3,0.1,2,13,2,5,Good,1295,0.4,192,1
22,Writer,134150,4,3,0.1,2,13,1,5,Good,1295,0.32,195,1
43,Scientist,34204,10,5,0.17,6,31,19,14,Bad,3285,0.38,19,0
43,Scientist,34204,10,5,0.17,6,31,19,14,Bad,3285,0.39,20,0
43,Scientist,34204,10,5,0.17,6,31,20,14,Bad,3285,0.35,21,0
30,Developer,56131,0,4,0.1,4,13,12,2,Good,1235,0.32,291,0
30,Developer,56131,0,4,0.1,4,15,9,2,Good,1235,0.39,292,0
30,Developer,56131,0,4,0.1,4,15,10,2,Good,1235,0.34,293,0
30,Developer,56131,0,4,0.1,4,15,8,2,Good,1235,0.28,294,0
30,Developer,56131,0,4,0.1,4,15,6,2,Good,1235,0.35,295,1
24,Musician,57439,4,6,0.06,4,11,11,0,Good,669,0.26,249,1
24,Musician,57439,4,6,0.06,4,6,9,0,Good,669,0.37,250,1
24,Musician,57439,4,6,0.06,4,11,6,4,Good,669,0.34,253,1
35,Architect,39944,4,3,0.07,1,0,2,1,Good,364,0.34,189,2
35,Architect,39944,4,3,0.07,1,0,1,1,Good,364,0.37,190,2
35,Architect,39944,4,3,0.07,1,0,3,1,Good,364,0.24,194,2
36,Architect,39944,4,3,0.07,1,1,0,1,Good,364,0.41,195,2
36,Architect,39944,4,3,0.07,1,0,0,1,Good,364,0.32,196,2
36,Lawyer,32485,3,6,0.07,0,17,13,2,Standard,998,0.4,398,1
36,Lawyer,32485,3,6,0.07,0,17,13,2,Standard,998,0.29,399,0
33,Journalist,16808,0,7,0.1,2,15,2,3,Good,582,0.35,202,1
33,Journalist,16808,0,7,0.1,2,15,5,3,Good,582,0.34,203,1
33,Journalist,16808,0,7,0.1,2,16,1,3,Good,582,0.27,204,2
34,Journalist,16808,0,7,0.1,2,15,6,3,Good,582,0.27,205,2
34,Journalist,16808,0,7,0.1,2,15,3,3,Good,582,0.39,207,2
34,Journalist,16808,0,7,0.1,2,15,0,3,Good,582,0.37,208,2
30,Mechanic,72116,4,7,0.09,2,22,13,3,Standard,243,0.31,220,1
30,Mechanic,72116,4,7,0.09,2,22,13,8,Standard,243,0.28,222,1
30,Mechanic,72116,4,7,0.09,2,22,13,8,Standard,243,0.39,223,1
30,Mechanic,72116,4,7,0.09,2,22,12,8,Standard,243,0.29,224,1
30,Mechanic,72116,4,7,0.09,2,22,13,8,Standard,243,0.35,225,1
31,Mechanic,72116,4,7,0.09,2,22,13,8,Standard,243,0.37,226,1
27,Accountant,35823,6,8,0.22,5,39,17,8,Bad,3029,0.32,110,0
27,Accountant,35823,6,8,0.22,5,39,19,8,Bad,3029,0.32,113,0
27,Accountant,35823,6,8,0.22,5,39,14,8,Bad,3029,0.31,115,1
49,Journalist,140390,5,2,0.04,3,8,0,2,Good,1423,0.3,368,2
50,Journalist,140390,5,2,0.04,3,3,0,2,Good,1423,0.37,369,2
50,Journalist,140390,5,2,0.04,3,6,0,2,Good,1423,0.31,370,2
50,Journalist,140390,5,2,0.04,3,1,3,6,Good,1423,0.43,371,1
50,Journalist,140390,5,2,0.04,3,3,0,6,Good,1423,0.34,372,1
50,Journalist,140390,5,2,0.04,3,3,0,6,Good,1423,0.39,375,2
27,Lawyer,25198,3,6,0.19,3,24,6,4,Standard,1261,0.28,203,1
27,Lawyer,25198,3,6,0.19,3,30,9,4,Standard,1261,0.3,205,1
27,Lawyer,25198,3,6,0.19,3,29,9,7,Standard,1261,0.4,207,1
27,Lawyer,25198,3,6,0.19,3,29,9,7,Standard,1261,0.39,209,0
31,Accountant,166907,5,5,0.11,4,5,5,0,Good,929,0.29,207,2
31,Accountant,166907,5,5,0.11,4,10,5,4,Good,929,0.4,208,1
31,Accountant,166907,5,5,0.11,4,14,5,4,Good,929,0.34,209,2
31,Accountant,166907,5,5,0.11,4,10,3,4,Good,929,0.3,210,1
32,Accountant,166907,5,5,0.11,4,10,6,4,Good,929,0.38,213,1
43,Architect,9197,8,6,0.15,2,7,8,10,Standard,1306,0.39,226,0
43,Architect,9197,8,6,0.15,2,7,8,10,Standard,1306,0.28,227,0
43,Architect,9197,8,6,0.15,2,7,8,10,Standard,1306,0.27,228,0
43,Architect,9197,8,6,0.15,2,4,8,10,Standard,1306,0.33,229,0
44,Architect,9197,8,6,0.15,2,7,5,11,Standard,1306,0.31,232,0
44,Architect,9197,8,6,0.15,2,7,8,11,Standard,1306,0.34,233,0
42,Accountant,20492,0,7,0.02,1,13,1,4,Good,429,0.28,307,1
42,Accountant,20492,0,7,0.02,1,13,0,4,Good,429,0.32,309,1
42,Accountant,20492,0,7,0.02,1,13,3,4,Good,429,0.31,310,1
42,Accountant,20492,0,7,0.02,1,13,4,4,Good,429,0.29,311,1
43,Accountant,20492,0,7,0.02,1,8,0,4,Good,429,0.26,312,1
30,Developer,27242,5,4,0.15,6,20,18,7,Standard,881,0.31,201,1
30,Developer,27242,5,4,0.15,6,19,18,7,Standard,881,0.29,204,1
30,Developer,27242,5,4,0.15,6,19,19,7,Standard,881,0.32,205,1
30,Developer,27242,5,4,0.15,6,19,20,7,Standard,881,0.27,207,1
33,Musician,81411,5,5,0.06,1,13,5,5,Good,467,0.36,341,1
33,Musician,81411,5,5,0.06,1,13,5,5,Good,467,0.24,342,2
33,Musician,81411,5,5,0.06,1,13,2,5,Good,467,0.32,344,2
33,Musician,81411,5,5,0.06,1,13,8,5,Good,467,0.4,345,2
34,Musician,81411,5,5,0.06,1,13,2,5,Good,467,0.35,346,2
34,Musician,81411,5,5,0.06,1,13,2,5,Good,467,0.42,347,2
26,Media_Manager,18503,3,7,0.15,7,26,8,7,Standard,742,0.33,191,1
26,Media_Manager,18503,3,7,0.15,7,26,8,7,Standard,742,0.35,192,1
26,Media_Manager,18503,3,7,0.15,7,26,8,8,Standard,742,0.31,194,0
26,Media_Manager,18503,3,7,0.15,7,26,8,8,Standard,742,0.36,195,0
26,Media_Manager,18503,3,7,0.15,7,26,8,8,Standard,742,0.27,197,0
26,Media_Manager,18503,3,7,0.15,7,27,7,8,Standard,742,0.31,198,0
42,Doctor,105521,4,6,0.05,4,7,18,3,Standard,462,0.35,268,1
42,Doctor,105521,4,6,0.05,4,9,16,3,Standard,462,0.42,269,1
42,Doctor,105521,4,6,0.05,4,7,18,3,Standard,462,0.41,270,0
42,Doctor,105521,4,6,0.05,4,12,18,3,Standard,462,0.29,272,1
22,Scientist,17855,8,5,0.31,8,28,23,12,Bad,3122,0.28,20,0
22,Scientist,17855,8,5,0.31,8,27,23,12,Bad,3122,0.33,23,0
39,Manager,78477,4,5,0.16,2,6,20,1,Standard,1197,0.39,291,1
40,Manager,78477,4,5,0.16,2,3,18,1,Standard,1197,0.36,293,1
40,Manager,78477,4,5,0.16,2,6,19,1,Standard,1197,0.33,294,1
40,Manager,78477,4,5,0.16,2,2,17,1,Standard,1197,0.38,296,1
36,Engineer,32901,4,5,0.01,1,7,9,0,Good,798,0.24,311,2
36,Engineer,32901,4,5,0.01,1,9,6,0,Good,798,0.31,312,2
36,Engineer,32901,4,5,0.01,1,9,10,0,Good,798,0.41,313,1
36,Engineer,32901,4,5,0.01,1,6,11,0,Good,798,0.39,314,1
36,Engineer,32901,4,5,0.01,1,9,9,0,Good,798,0.3,315,2
36,Engineer,32901,4,5,0.01,1,9,6,0,Good,798,0.25,316,2
36,Engineer,32901,4,5,0.01,1,13,6,0,Good,798,0.35,317,2
47,Engineer,73031,7,4,0.06,2,10,14,2,Standard,997,0.35,260,1
47,Engineer,73031,7,4,0.06,2,9,15,2,Standard,997,0.33,261,1
48,Engineer,73031,7,4,0.06,2,10,15,2,Standard,997,0.25,263,1
48,Engineer,73031,7,4,0.06,2,9,12,2,Standard,997,0.29,266,1
45,Media_Manager,35235,8,9,0.15,3,32,15,8,Bad,2388,0.4,193,0
45,Media_Manager,35235,8,9,0.15,3,29,18,8,Bad,2388,0.25,196,0
46,Media_Manager,35235,8,9,0.15,3,32,15,8,Bad,2388,0.26,200,1
45,Media_Manager,66881,3,5,0.17,2,22,20,4,Standard,240,0.28,162,1
45,Media_Manager,66881,3,5,0.17,2,17,20,4,Standard,240,0.37,163,1
45,Media_Manager,66881,3,5,0.17,2,22,19,4,Standard,240,0.37,168,1
41,Accountant,14535,1,7,0.03,2,15,10,0,Good,70,0.3,301,2
41,Accountant,14535,1,7,0.03,2,15,11,0,Good,70,0.35,302,1
41,Accountant,14535,1,7,0.03,2,15,14,0,Good,70,0.34,305,2
41,Accountant,14535,1,7,0.03,2,15,8,2,Good,70,0.39,306,2
35,Doctor,19787,6,6,0.22,6,25,15,12,Bad,3099,0.33,69,1
35,Doctor,19787,6,6,0.22,6,27,12,13,Bad,3099,0.27,72,1
35,Doctor,19787,6,6,0.22,6,20,15,13,Bad,3099,0.22,73,1
35,Doctor,19787,6,6,0.22,6,25,15,13,Bad,3099,0.37,75,1
38,Journalist,16893,6,9,0.25,3,57,14,11,Standard,1397,0.28,173,0
38,Journalist,16893,6,9,0.25,3,57,14,11,Standard,1397,0.33,174,0
38,Journalist,16893,6,9,0.25,3,57,17,11,Standard,1397,0.27,176,0
38,Journalist,16893,6,9,0.25,3,57,14,11,Standard,1397,0.25,177,0
38,Journalist,16893,6,9,0.25,3,57,16,14,Standard,1397,0.25,180,0
39,Media_Manager,99802,4,3,0.17,4,14,15,0,Standard,248,0.42,304,1
39,Media_Manager,99802,4,3,0.17,4,17,15,0,Standard,248,0.39,307,0
39,Media_Manager,99802,4,3,0.17,4,17,16,0,Standard,248,0.31,309,0
55,Engineer,108491,4,5,0.06,3,28,17,2,Standard,973,0.27,232,1
55,Engineer,108491,4,5,0.06,3,28,17,2,Standard,973,0.27,233,1
55,Engineer,108491,4,5,0.06,3,28,18,2,Standard,973,0.25,235,1
38,Developer,14021,9,10,0.21,6,30,15,6,Bad,3889,0.33,100,1
38,Developer,14021,9,10,0.21,6,30,12,6,Bad,3889,0.32,101,1
38,Developer,14021,9,10,0.21,6,30,15,6,Bad,3889,0.27,102,1
44,Musician,76391,1,4,0.1,2,27,5,4,Good,614,0.26,290,0
44,Musician,76391,1,4,0.1,2,27,5,4,Good,614,0.36,292,1
45,Musician,76391,1,4,0.1,2,27,5,4,Good,614,0.25,297,1
53,Developer,34800,0,5,0.1,3,3,7,4,Good,344,0.39,327,2
53,Developer,34800,0,5,0.1,3,3,7,4,Good,344,0.25,328,2
53,Developer,34800,0,5,0.1,3,3,7,4,Good,344,0.34,329,2
42,Developer,32414,7,5,0.2,2,9,19,5,Standard,695,0.32,158,1
42,Developer,32414,7,5,0.2,2,9,19,5,Standard,695,0.31,161,0
42,Developer,32414,7,5,0.2,2,9,20,5,Standard,695,0.27,162,0
42,Developer,32414,7,5,0.2,2,9,19,5,Standard,695,0.39,163,0
23,Engineer,34601,5,3,0.14,2,8,11,5,Standard,68,0.39,114,1
23,Engineer,34601,5,3,0.14,2,11,11,5,Standard,68,0.3,115,1
23,Engineer,34601,5,3,0.14,2,8,11,5,Standard,68,0.36,118,0
24,Engineer,34601,5,3,0.14,2,8,11,5,Standard,68,0.29,119,1
51,Writer,99007,7,7,0.08,0,14,17,0,Good,31,0.34,316,2
51,Writer,99007,7,7,0.08,0,14,16,2,Good,31,0.27,318,2
51,Writer,99007,7,7,0.08,0,14,16,2,Good,31,0.44,319,2
51,Writer,99007,7,7,0.08,0,14,16,2,Good,31,0.35,320,2
51,Writer,99007,7,7,0.08,0,14,14,2,Good,31,0.31,321,2
45,Lawyer,60572,3,3,0.2,2,29,20,8,Standard,1582,0.28,121,1
45,Lawyer,60572,3,3,0.2,2,29,17,13,Standard,1582,0.33,122,1
45,Lawyer,60572,3,3,0.2,2,29,17,13,Standard,1582,0.29,123,1
45,Lawyer,60572,3,3,0.2,2,29,17,13,Standard,1582,0.25,124,1
45,Lawyer,60572,3,3,0.2,2,34,17,13,Standard,1582,0.28,127,1
45,Lawyer,60572,3,3,0.2,2,29,16,13,Standard,1582,0.29,128,1
40,Media_Manager,14208,3,4,0.04,0,14,4,3,Good,605,0.3,385,2
40,Media_Manager,14208,3,4,0.04,0,14,3,3,Good,605,0.38,386,2
40,Media_Manager,14208,3,4,0.04,0,14,3,3,Good,605,0.28,389,2
40,Media_Manager,14208,3,4,0.04,0,14,6,3,Good,605,0.33,391,2
40,Media_Manager,14208,3,4,0.04,0,11,3,3,Good,605,0.26,392,2
32,Media_Manager,35836,4,6,0.18,3,13,17,1,Standard,1004,0.39,375,1
32,Media_Manager,35836,4,6,0.18,3,13,17,4,Standard,1004,0.34,378,1
33,Media_Manager,35836,4,6,0.18,3,13,17,4,Standard,1004,0.38,381,1
34,Media_Manager,26150,5,7,0.1,4,14,18,2,Good,316,0.31,366,2
34,Media_Manager,26150,5,7,0.1,4,13,18,2,Good,316,0.25,367,2
34,Media_Manager,26150,5,7,0.1,4,14,18,2,Good,316,0.25,369,1
34,Media_Manager,26150,5,7,0.1,4,14,17,2,Good,316,0.35,370,1
34,Media_Manager,26150,5,7,0.1,4,15,18,2,Good,316,0.23,371,1
42,Scientist,14144,7,9,0.16,6,25,18,12,Bad,2537,0.34,139,1
54,Accountant,122008,2,7,0.07,0,16,8,1,Good,432,0.33,182,2
55,Accountant,122008,2,7,0.07,0,15,8,1,Good,432,0.42,185,2
55,Accountant,122008,2,7,0.07,0,15,8,1,Good,432,0.39,188,2
55,Accountant,122008,2,7,0.07,0,15,8,2,Good,432,0.37,189,2
44,Scientist,11956,6,6,0.11,4,28,12,6,Standard,809,0.33,211,1
44,Scientist,11956,6,6,0.11,4,28,9,7,Standard,809,0.38,212,1
44,Scientist,11956,6,6,0.11,4,28,13,7,Standard,809,0.38,213,1
44,Scientist,11956,6,6,0.11,4,30,12,7,Standard,809,0.36,215,1
38,Lawyer,20949,4,5,0.08,1,25,16,3,Standard,486,0.3,227,1
39,Lawyer,20949,4,5,0.08,1,25,15,6,Standard,486,0.34,229,1
39,Lawyer,20949,4,5,0.08,1,23,16,6,Standard,486,0.29,231,1
39,Lawyer,20949,4,5,0.08,1,24,15,6,Standard,486,0.28,232,1
34,Mechanic,18096,3,6,0.18,3,6,19,8,Standard,162,0.33,281,1
34,Mechanic,18096,3,6,0.18,3,8,16,8,Standard,162,0.39,284,1
34,Mechanic,18096,3,6,0.18,3,11,17,8,Standard,162,0.33,285,1
23,Mechanic,37788,3,4,0.09,2,13,1,4,Good,1124,0.28,293,2
23,Mechanic,37788,3,4,0.09,2,13,1,4,Good,1124,0.26,294,2
23,Mechanic,37788,3,4,0.09,2,18,1,4,Good,1124,0.29,296,2
24,Mechanic,37788,3,4,0.09,2,18,1,4,Good,1124,0.28,298,2
24,Mechanic,37788,3,4,0.09,2,13,1,8,Good,1124,0.38,300,2
33,Developer,120955,2,7,0.04,1,28,5,3,Good,369,0.34,251,1
34,Developer,120955,2,7,0.04,1,28,7,3,Good,369,0.32,252,1
34,Developer,120955,2,7,0.04,1,28,8,3,Good,369,0.39,253,1
34,Developer,120955,2,7,0.04,1,28,9,8,Good,369,0.39,256,0
46,Entrepreneur,56987,4,5,0.07,1,0,3,4,Good,949,0.3,227,2
46,Entrepreneur,56987,4,5,0.07,1,0,1,4,Good,949,0.32,228,2
46,Entrepreneur,56987,4,5,0.07,1,0,3,4,Good,949,0.28,229,1
46,Entrepreneur,56987,4,5,0.07,1,0,5,4,Good,949,0.27,230,2
47,Entrepreneur,56987,4,5,0.07,1,0,4,4,Good,949,0.28,231,1
47,Entrepreneur,56987,4,5,0.07,1,0,2,4,Good,949,0.37,232,1
24,Media_Manager,50552,8,7,0.17,1,33,12,6,Standard,829,0.25,387,1
24,Media_Manager,50552,8,7,0.17,1,30,12,6,Standard,829,0.23,389,1
24,Media_Manager,50552,8,7,0.17,1,30,12,6,Standard,829,0.25,390,1
25,Media_Manager,50552,8,7,0.17,1,30,12,6,Standard,829,0.33,393,1
30,Manager,16838,10,8,0.19,9,16,19,10,Bad,4347,0.37,9,1
29,Architect,29695,8,3,0.03,0,5,18,3,Good,133,0.34,283,2
29,Architect,29695,8,3,0.03,0,5,12,3,Good,133,0.31,284,1
30,Architect,29695,8,3,0.03,0,5,17,3,Good,133,0.33,286,2
30,Architect,29695,8,3,0.03,0,8,15,3,Good,133,0.26,288,2
21,Scientist,85667,2,2,0.07,0,14,11,3,Good,1457,0.39,253,2
