Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
21,90827,8,4,0.2,3,24,11,5,Standard,1167,0.35,276,Standard
37,26196,7,6,0.11,3,24,13,3,Standard,505,0.35,360,Good
44,23211,4,7,0.15,4,28,20,2,Standard,100,0.39,280,Standard
34,60552,7,5,0.19,4,25,18,6,Standard,32,0.27,180,Good
21,38963,6,7,0.27,6,55,22,13,Bad,4720,0.31,158,Standard
49,73119,4,3,0.05,4,5,3,0,Good,1194,0.37,312,Good
34,23814,3,4,0.1,4,30,9,8,Standard,837,0.3,78,Poor
22,19386,4,4,0.07,3,5,15,11,Standard,2438,0.4,180,Standard
42,28832,7,7,0.07,3,14,10,13,Standard,2576,0.27,196,Standard
27,10240,10,9,0.23,9,44,23,10,Bad,1445,0.26,92,Poor
39,110924,4,7,0.02,0,23,15,5,Good,1326,0.39,246,Poor
21,97414,8,3,0.12,2,12,9,3,Standard,496,0.38,237,Standard
35,60493,9,7,0.3,9,26,15,12,Bad,3680,0.32,167,Standard
26,41012,5,4,0.27,7,13,9,4,Standard,1690,0.31,95,Standard
34,100241,8,5,0.1,4,20,14,3,Good,209,0.42,263,Poor
56,77469,4,5,0.12,1,15,17,2,Good,529,0.35,318,Standard
39,80265,5,7,0.12,4,17,8,5,Standard,636,0.3,122,Standard
42,38712,2,3,0.04,3,5,7,2,Good,1054,0.33,303,Good
26,15895,4,7,0.16,4,17,14,5,Standard,237,0.32,321,Standard
40,32540,10,10,0.29,9,32,25,6,Bad,2571,0.29,74,Poor
54,121107,0,7,0.05,0,18,6,8,Good,1490,0.31,200,Standard
22,23029,4,5,0.03,4,28,17,4,Good,424,0.39,352,Poor
34,62925,7,5,0.21,2,22,18,10,Standard,2060,0.4,242,Poor
29,27403,5,6,0.05,4,18,8,2,Standard,1060,0.31,359,Good
22,121644,1,1,0.12,2,15,0,1,Good,924,0.4,189,Standard
21,39024,4,5,0.33,2,5,20,12,Standard,2201,0.4,160,Standard
31,7703,6,8,0.18,6,54,19,15,Bad,3044,0.27,32,Poor
40,58228,4,1,0.04,1,5,2,4,Good,199,0.3,351,Good
29,11831,6,4,0.2,4,6,18,5,Standard,860,0.35,344,Good
32,141000,5,3,0.2,4,29,9,3,Standard,290,0.3,297,Good
24,19731,6,6,0.11,0,13,19,5,Standard,424,0.39,212,Standard
43,73910,3,7,0.12,0,23,18,2,Standard,1469,0.34,227,Standard
34,24192,3,7,0.19,2,19,10,2,Standard,974,0.31,197,Standard
24,38387,8,5,0.19,8,55,25,11,Bad,3862,0.32,95,Standard
40,65599,9,7,0.27,3,36,8,10,Standard,1270,0.24,152,Poor
35,8949,3,9,0.15,6,15,20,14,Standard,2556,0.3,101,Standard
37,7079,9,9,0.19,7,56,19,13,Bad,3189,0.41,174,Standard
46,26733,8,6,0.09,4,22,13,1,Good,1413,0.34,314,Good
29,8439,6,9,0.15,6,28,23,9,Bad,1414,0.28,236,Poor
31,9623,7,9,0.28,5,52,15,11,Bad,1693,0.27,219,Poor
25,167489,1,1,0.11,2,10,11,5,Good,1328,0.37,323,Good
39,21490,3,5,0.05,4,30,6,5,Standard,437,0.27,317,Good
28,34392,9,6,0.3,3,31,19,12,Standard,2405,0.28,152,Poor
41,26526,4,7,0.13,4,5,8,1,Standard,896,0.35,366,Poor
34,70360,3,6,0.12,1,10,7,2,Good,946,0.4,218,Standard
32,23401,5,7,0.08,0,26,19,11,Standard,1433,0.29,198,Standard
24,158623,2,7,0.1,1,10,5,0,Good,1134,0.42,362,Poor
39,91111,6,3,0.16,6,23,12,7,Standard,823,0.4,135,Good
45,73439,8,7,0.06,4,4,16,5,Standard,613,0.26,219,Standard
38,62983,5,3,0.2,6,9,8,5,Standard,1469,0.32,89,Standard
36,17693,9,9,0.33,2,35,17,13,Standard,2476,0.35,130,Poor
39,38365,4,4,0.05,2,6,11,5,Good,121,0.38,350,Good
55,131113,1,4,0.06,3,16,11,2,Good,954,0.28,206,Good
24,99663,5,3,0.07,4,13,0,4,Good,96,0.32,252,Good
27,38897,5,5,0.03,1,8,7,2,Good,286,0.29,273,Standard
28,17570,8,7,0.05,3,18,8,10,Standard,884,0.31,182,Standard
25,102023,6,5,0.06,0,16,20,8,Good,271,0.29,270,Standard
42,75723,5,7,0.01,0,7,20,6,Good,1198,0.41,402,Good
36,9290,6,7,0.32,9,24,19,8,Bad,1633,0.37,180,Poor
21,21156,5,6,0.13,0,27,7,5,Standard,386,0.29,201,Standard
25,15881,8,6,0.34,7,35,20,15,Bad,3614,0.38,78,Poor
46,24282,4,6,0.06,0,29,14,0,Good,923,0.31,392,Good
36,46352,6,9,0.32,4,62,20,13,Bad,2353,0.29,213,Poor
46,20393,7,7,0.12,7,26,9,8,Standard,10,0.33,166,Standard
41,14826,6,6,0.17,9,19,28,9,Bad,3732,0.28,94,Standard
25,97566,0,3,0.06,3,0,4,2,Good,523,0.29,304,Standard
35,56047,3,6,0.01,4,30,8,4,Good,990,0.34,254,Good
32,26265,3,3,0.17,4,12,19,6,Standard,1259,0.4,141,Standard
26,94287,4,4,0.13,2,27,17,2,Standard,1261,0.24,194,Standard
42,81465,10,6,0.34,7,32,26,10,Bad,4760,0.39,141,Poor
29,9550,9,5,0.19,8,24,13,14,Bad,1823,0.23,152,Poor
31,8819,9,8,0.2,6,33,17,6,Bad,4084,0.31,82,Poor
42,83245,2,3,0.08,1,7,5,9,Good,1229,0.3,252,Standard
31,44056,4,5,0.29,5,5,19,13,Standard,1474,0.3,158,Standard
23,20929,7,6,0.1,3,13,8,8,Standard,695,0.32,173,Standard
45,19379,8,5,0.19,4,21,15,6,Standard,2010,0.4,170,Standard
39,17129,5,1,0.05,3,11,7,6,Good,1307,0.32,322,Standard
27,85303,5,7,0.2,4,18,11,3,Standard,1024,0.3,264,Standard
26,66553,7,4,0.17,3,30,17,6,Standard,574,0.39,124,Standard
30,32795,3,5,0.01,3,7,7,3,Good,725,0.29,280,Good
48,10973,8,4,0.05,3,6,14,6,Standard,927,0.34,344,Standard
35,66361,9,10,0.25,9,18,19,11,Bad,2531,0.38,173,Standard
34,14525,10,8,0.29,6,42,18,16,Bad,2928,0.32,155,Good
37,25567,3,7,0.15,3,28,8,6,Standard,1446,0.24,262,Standard
42,30243,10,7,0.23,6,15,17,15,Bad,2027,0.36,185,Poor
48,41832,7,7,0.1,3,17,20,3,Standard,759,0.33,315,Poor
40,20946,9,9,0.18,7,25,27,12,Bad,3093,0.34,20,Standard
37,17116,1,5,0.11,3,2,5,3,Good,947,0.38,303,Good
21,59431,8,5,0.14,0,22,16,5,Standard,474,0.39,192,Standard
35,19424,7,5,0.33,7,19,21,11,Bad,2574,0.25,21,Poor
26,15658,10,8,0.21,6,26,16,7,Standard,2538,0.26,142,Poor
40,170391,3,3,0.04,0,8,6,1,Good,307,0.43,368,Poor
32,34188,0,4,0.05,1,13,0,1,Good,1076,0.4,286,Standard
32,33494,9,9,0.28,8,52,28,9,Bad,3304,0.39,114,Poor
28,15755,8,4,0.09,0,13,15,3,Standard,149,0.39,309,Good
31,51093,9,5,0.26,4,35,23,11,Bad,1997,0.28,77,Standard
40,18344,6,6,0.31,6,57,17,10,Bad,2042,0.35,192,Standard
46,147334,5,1,0.07,0,0,12,4,Good,1133,0.4,303,Standard
54,116941,0,7,0.06,0,7,2,2,Good,721,0.42,240,Standard
22,30758,4,5,0.08,1,16,16,6,Standard,471,0.3,366,Standard
26,29648,3,5,0.15,3,5,20,11,Standard,614,0.35,359,Good
47,31254,0,6,0.04,4,12,2,6,Good,783,0.37,362,Standard
46,35032,10,6,0.33,7,48,18,10,Bad,1789,0.25,137,Poor
49,133868,5,4,0.08,3,8,3,0,Good,528,0.41,363,Poor
30,28706,4,4,0.12,0,28,12,1,Good,780,0.37,201,Good
38,37263,3,3,0.07,0,3,6,2,Good,1238,0.42,375,Standard
30,32426,6,5,0.02,2,28,15,1,Good,1080,0.23,270,Good
30,33439,8,6,0.06,4,6,11,3,Standard,372,0.27,190,Standard
24,42122,2,6,0.05,2,1,4,7,Good,775,0.39,236,Standard
47,28022,5,7,0.05,1,6,10,9,Standard,385,0.3,248,Poor
41,18329,7,6,0.06,6,17,11,6,Standard,161,0.35,239,Standard
25,12427,6,6,0.11,4,20,11,1,Good,223,0.3,329,Poor
40,60575,4,7,0.15,3,16,18,4,Standard,832,0.38,363,Standard
43,62359,4,5,0.11,1,14,12,3,Standard,250,0.35,292,Standard
37,9987,8,5,0.23,7,19,19,16,Bad,2943,0.34,47,Poor
31,35059,8,6,0.25,9,29,20,10,Bad,2834,0.33,52,Standard
29,33036,4,3,0.17,6,27,16,7,Standard,1377,0.28,82,Standard
33,102279,7,5,0.09,5,24,17,6,Standard,959,0.28,107,Standard
49,18894,0,3,0.07,2,5,3,3,Good,501,0.26,288,Standard
36,42247,9,8,0.2,9,25,15,6,Bad,2725,0.24,95,Poor
42,51340,7,7,0.14,7,20,17,4,Standard,2097,0.31,71,Poor
53,17707,6,6,0.05,0,23,17,3,Standard,1425,0.32,323,Good
30,74023,4,6,0.08,0,30,13,5,Standard,436,0.27,120,Standard
26,9846,8,5,0.19,8,26,17,12,Bad,4121,0.25,82,Poor
50,31080,8,4,0.06,1,27,13,5,Standard,512,0.33,390,Standard
37,19078,9,5,0.34,6,57,25,9,Bad,2982,0.25,128,Poor
25,108702,3,4,0.12,4,14,6,1,Good,364,0.31,320,Standard
24,39139,4,4,0.04,4,19,13,0,Good,1258,0.38,200,Poor
29,68552,7,8,0.31,7,45,18,13,Bad,4274,0.39,42,Standard
37,112080,2,4,0.07,2,4,12,3,Good,1360,0.28,256,Standard
29,36780,5,6,0.05,2,11,3,5,Good,195,0.28,398,Standard
48,97174,4,3,0.14,4,30,11,3,Standard,137,0.32,292,Standard
47,11617,7,7,0.16,1,22,16,7,Standard,816,0.27,389,Standard
45,43734,0,5,0.05,1,13,11,3,Good,1016,0.38,296,Good
24,53370,6,7,0.07,3,21,17,7,Standard,240,0.29,251,Standard
43,77613,7,6,0.12,0,7,10,6,Standard,321,0.31,370,Standard
40,34114,4,3,0.05,4,10,13,4,Good,870,0.4,236,Good
41,15723,7,3,0.06,4,8,11,3,Standard,632,0.36,239,Standard
37,97420,6,7,0.2,4,22,15,6,Standard,619,0.24,344,Standard
24,77832,5,4,0.05,3,23,12,3,Good,454,0.29,302,Standard
50,44955,4,6,0.2,0,25,9,4,Standard,766,0.39,207,Standard
30,31632,2,3,0.09,3,1,9,6,Good,73,0.26,394,Good
21,118875,0,4,0.12,2,10,3,1,Good,374,0.3,381,Good
34,35134,8,6,0.15,3,15,17,6,Standard,1359,0.32,386,Standard
42,12868,6,7,0.05,4,28,8,3,Standard,837,0.34,401,Standard
21,74449,7,8,0.28,6,39,17,13,Bad,2646,0.24,75,Standard
25,71531,9,7,0.08,3,15,12,2,Standard,642,0.32,190,Standard
40,53320,8,7,0.02,2,21,13,3,Good,592,0.31,242,Poor
56,151303,3,1,0.02,0,3,11,1,Good,1097,0.32,202,Standard
54,44789,2,3,0.08,0,11,5,2,Good,122,0.4,200,Good
30,28485,1,6,0.07,3,5,2,1,Good,939,0.4,267,Poor
30,14369,7,7,0.19,9,36,21,12,Bad,4496,0.34,146,Standard
43,35319,4,3,0.07,4,5,3,3,Good,140,0.27,350,Standard
26,10830,8,7,0.03,3,22,11,0,Standard,375,0.23,398,Standard
55,68041,3,5,0.01,3,9,9,8,Good,844,0.33,335,Good
36,57074,7,9,0.15,3,23,25,8,Bad,2554,0.33,96,Poor
26,39560,6,10,0.29,7,22,20,9,Standard,1513,0.3,240,Poor
22,63919,7,9,0.22,4,33,17,9,Bad,1534,0.28,147,Standard
27,30155,6,5,0.14,3,7,19,4,Standard,972,0.32,350,Standard
54,30084,5,5,0.07,3,12,20,4,Standard,115,0.37,190,Standard
36,110147,6,5,0.09,3,27,17,6,Standard,1238,0.33,204,Good
45,15858,9,7,0.17,7,61,19,16,Bad,4874,0.26,9,Standard
34,17078,3,7,0.1,2,8,12,3,Good,1048,0.33,291,Standard
25,31599,7,8,0.23,7,33,24,10,Bad,2393,0.39,201,Poor
36,18666,7,5,0.27,9,50,17,12,Bad,4072,0.29,125,Standard
32,23635,8,5,0.1,3,13,9,8,Standard,152,0.3,166,Good
31,15289,8,6,0.12,7,20,16,8,Standard,12,0.28,94,Standard
36,34323,1,4,0.09,3,4,4,3,Good,358,0.3,303,Good
29,11978,4,6,0.11,4,15,13,3,Standard,411,0.35,303,Poor
45,40838,2,2,0.04,4,8,12,7,Good,475,0.3,348,Good
51,69684,0,7,0.12,2,5,6,2,Good,596,0.25,286,Standard
26,70897,7,8,0.23,7,31,19,13,Bad,3657,0.39,164,Poor
48,19204,5,7,0.13,3,14,12,7,Standard,504,0.34,362,Standard
28,81320,7,3,0.15,1,14,14,1,Standard,520,0.39,190,Standard
31,34775,7,9,0.25,5,24,18,11,Bad,3003,0.36,164,Poor
29,44152,3,7,0.18,3,19,11,1,Standard,634,0.35,244,Standard
24,8815,10,8,0.16,6,10,18,6,Bad,3867,0.25,28,Good
28,18038,5,1,0.1,0,0,6,4,Good,486,0.28,204,Good
43,74092,7,9,0.15,3,38,16,10,Bad,1531,0.31,165,Standard
30,18760,7,8,0.18,5,51,22,15,Bad,4573,0.26,84,Standard
23,42767,1,7,0.11,1,9,6,3,Good,1413,0.4,318,Standard
22,47953,7,6,0.27,3,18,19,8,Standard,1601,0.37,90,Poor
29,24308,7,6,0.11,2,24,7,11,Standard,174,0.35,165,Standard
32,42400,4,5,0.05,2,24,1,7,Good,699,0.33,326,Poor
43,77004,10,5,0.22,6,39,15,10,Bad,2511,0.38,23,Poor
54,62347,8,7,0.07,0,11,6,2,Standard,681,0.34,286,Standard
27,35455,0,4,0.01,2,14,8,4,Good,33,0.39,198,Good
39,34763,7,5,0.08,2,15,19,5,Standard,856,0.31,224,Standard
47,59823,0,2,0.05,1,4,11,4,Good,406,0.42,275,Good
49,33153,4,5,0.01,1,4,1,4,Good,565,0.27,318,Good
25,83237,8,7,0.16,7,12,11,8,Standard,2652,0.38,225,Standard
37,44158,5,5,0.11,1,13,3,0,Good,1298,0.3,191,Good
55,108488,4,3,0.14,0,6,17,6,Standard,1366,0.3,315,Standard
25,82670,9,9,0.31,6,35,17,10,Bad,2541,0.34,26,Poor
28,44572,2,4,0.1,0,2,6,1,Good,198,0.29,188,Standard
30,26509,8,7,0.18,2,24,20,4,Standard,1259,0.27,294,Poor
51,34229,3,2,0.12,4,9,0,2,Good,1180,0.31,366,Good
37,9491,10,7,0.15,6,48,16,9,Bad,3377,0.35,80,Standard
29,46696,8,4,0.33,3,12,19,13,Standard,1595,0.35,226,Poor
33,21202,7,6,0.08,1,21,15,4,Standard,192,0.36,345,Standard
34,55835,9,5,0.24,8,21,18,13,Bad,2802,0.4,104,Standard
42,35728,7,7,0.11,3,8,15,2,Standard,1229,0.36,273,Standard
31,58224,2,2,0.11,2,7,5,3,Good,728,0.38,282,Good
32,100268,7,6,0.06,4,8,12,9,Standard,148,0.24,257,Good
40,63461,3,4,0.06,4,6,15,6,Standard,1266,0.24,143,Standard
51,88221,7,5,0.12,0,12,15,7,Standard,988,0.39,327,Standard
39,13300,4,3,0.14,3,13,10,1,Standard,367,0.36,316,Standard
41,60901,1,1,0.07,3,5,2,4,Good,475,0.23,246,Standard
35,15950,9,8,0.26,9,57,23,9,Bad,2598,0.36,195,Poor
25,45852,5,5,0.09,3,21,20,4,Good,1249,0.33,400,Standard
23,34791,6,6,0.09,3,21,18,1,Standard,1477,0.41,351,Good
27,75804,0,1,0.1,3,11,7,5,Good,330,0.24,388,Good
26,66176,8,6,0.19,2,20,21,5,Standard,750,0.37,250,Standard
25,29563,8,7,0.17,5,50,18,11,Standard,1736,0.29,161,Poor
28,17379,0,1,0.01,4,4,4,7,Good,993,0.25,262,Good
37,20967,7,6,0.28,8,42,21,10,Bad,4094,0.38,62,Poor
54,82146,5,3,0.06,3,17,9,5,Good,804,0.39,354,Standard
33,15789,1,4,0.05,4,8,3,5,Good,682,0.34,190,Poor
50,160573,1,2,0.08,1,12,3,4,Good,551,0.39,238,Standard
23,14089,8,9,0.26,9,57,25,11,Bad,4118,0.33,21,Poor
42,20712,3,3,0.3,7,7,12,6,Standard,2375,0.23,158,Standard
33,72287,4,10,0.3,4,8,12,16,Standard,1802,0.36,208,Standard
30,31135,3,5,0.09,0,25,6,2,Good,1112,0.36,338,Standard
22,57619,4,6,0.07,2,9,18,2,Good,1284,0.41,376,Poor
33,68090,7,4,0.2,1,6,13,9,Standard,791,0.39,276,Standard
36,81815,0,5,0.04,1,6,2,5,Good,1434,0.36,401,Good
24,18283,6,10,0.29,6,27,17,13,Bad,2521,0.24,122,Poor
52,151696,4,2,0.1,0,5,9,3,Good,381,0.37,359,Good
29,89190,3,4,0.19,3,21,13,0,Standard,1427,0.26,315,Standard
22,60460,4,6,0.16,1,19,5,8,Standard,1040,0.25,180,Standard
24,14886,6,7,0.2,2,53,25,14,Bad,2489,0.33,161,Poor
38,14019,9,8,0.19,6,50,23,13,Bad,2177,0.39,204,Poor
55,100956,6,6,0.02,1,28,7,2,Standard,633,0.29,354,Poor
35,15967,3,5,0.07,2,3,2,2,Good,447,0.3,378,Good
45,7689,6,5,0.3,8,20,22,10,Bad,1361,0.32,216,Poor
41,14241,8,8,0.29,6,58,23,16,Bad,1596,0.27,118,Poor
30,10367,7,7,0.34,5,33,20,6,Standard,1568,0.32,71,Standard
42,30185,4,6,0.11,0,18,0,2,Good,1227,0.41,335,Poor
51,69476,5,6,0.01,3,15,2,4,Good,1305,0.41,244,Standard
31,28952,7,9,0.21,8,38,25,16,Bad,2717,0.29,14,Poor
26,18798,9,8,0.2,9,35,20,13,Bad,4734,0.39,80,Standard
46,88348,3,5,0.15,0,10,14,9,Standard,261,0.27,315,Standard
44,46076,7,10,0.31,7,39,23,7,Bad,4914,0.34,34,Poor
45,22182,7,5,0.13,4,11,15,5,Standard,1170,0.29,75,Standard
49,32357,5,3,0.09,0,17,19,8,Good,681,0.29,321,Standard
43,54601,7,7,0.33,7,58,15,12,Bad,3665,0.35,57,Poor
24,31481,4,3,0.08,0,21,15,5,Good,650,0.31,401,Good
38,85280,3,3,0.02,0,7,9,7,Good,825,0.38,358,Standard
43,34192,1,1,0.08,3,9,0,5,Good,178,0.25,365,Good
34,40743,6,9,0.19,5,29,22,10,Bad,2791,0.29,75,Standard
21,15150,7,5,0.14,6,16,19,5,Standard,1672,0.33,72,Poor
39,76567,2,3,0.01,4,1,1,3,Good,1082,0.26,237,Good
28,19370,6,3,0.1,3,10,16,6,Standard,482,0.35,260,Standard
21,8255,9,5,0.15,5,50,18,13,Standard,2619,0.37,216,Standard
36,31994,3,7,0.08,2,6,21,8,Standard,1197,0.23,200,Standard
26,59534,5,7,0.2,3,18,16,6,Standard,1350,0.27,128,Standard
23,14584,4,6,0.04,3,19,12,6,Standard,883,0.36,372,Standard
27,122425,4,4,0.06,2,29,20,2,Standard,1252,0.33,287,Good
38,21206,1,5,0.04,1,5,10,4,Good,246,0.3,304,Good
26,17135,6,8,0.19,6,28,15,10,Bad,4933,0.28,172,Poor
23,142717,5,4,0.13,0,26,13,9,Standard,1413,0.39,203,Poor
21,9901,7,5,0.21,3,12,17,11,Standard,2039,0.26,128,Poor
33,17774,6,9,0.33,9,55,25,13,Bad,3183,0.39,124,Standard
29,81481,3,4,0.07,2,7,15,4,Standard,211,0.3,300,Standard
41,56195,9,5,0.17,8,32,17,16,Bad,1450,0.33,186,Standard
26,10279,7,9,0.34,5,40,13,7,Bad,4072,0.36,53,Poor
37,32401,8,5,0.29,6,41,19,8,Bad,4607,0.23,114,Poor
30,87791,6,4,0.15,1,26,19,3,Standard,510,0.4,290,Standard
45,48610,5,4,0.1,3,15,20,6,Standard,1175,0.26,143,Good
33,78363,5,5,0.06,4,7,8,10,Standard,25,0.28,207,Good
39,9493,8,8,0.34,5,38,22,8,Bad,1558,0.32,136,Poor
41,32827,7,3,0.1,2,17,15,6,Standard,300,0.36,375,Standard
21,29937,0,1,0.02,1,5,5,6,Good,720,0.38,227,Good
34,18514,0,4,0.08,2,4,2,3,Good,62,0.36,402,Standard
33,18380,5,5,0.11,4,12,14,4,Standard,1456,0.25,203,Standard
32,51162,7,10,0.34,5,51,19,9,Bad,1921,0.37,128,Poor
24,176696,5,7,0.12,4,4,8,6,Good,433,0.42,206,Good
36,9888,8,7,0.33,5,21,17,10,Standard,1416,0.28,86,Standard
22,69050,3,3,0.1,0,17,18,3,Good,1382,0.27,364,Good
25,18412,6,6,0.23,9,56,26,11,Bad,3825,0.23,144,Standard
45,142635,0,5,0.12,3,13,10,5,Good,462,0.38,251,Poor
29,76092,4,6,0.12,6,7,8,8,Standard,1266,0.31,71,Standard
53,103284,2,4,0.09,2,0,6,3,Good,256,0.38,390,Standard
22,23312,6,7,0.2,2,5,13,7,Standard,1067,0.26,378,Standard
27,30093,2,4,0.11,1,0,5,0,Good,22,0.34,322,Standard
42,132588,5,4,0.03,2,21,4,6,Good,36,0.39,245,Poor
46,29873,5,4,0.1,0,30,7,9,Good,1117,0.39,318,Poor
37,25899,8,4,0.09,3,12,9,6,Standard,69,0.34,400,Standard
40,58510,8,7,0.34,7,29,18,12,Bad,3603,0.24,42,Poor
26,44768,3,6,0.01,1,8,10,1,Standard,127,0.36,232,Standard
21,66914,8,6,0.19,4,9,18,8,Standard,181,0.4,224,Poor
36,36857,4,5,0.14,2,19,12,6,Standard,1911,0.33,135,Standard
44,103092,3,6,0.1,4,22,15,4,Standard,300,0.4,164,Standard
38,100433,1,5,0.1,2,13,5,6,Good,1023,0.32,250,Standard
24,82823,4,5,0.18,2,25,11,7,Standard,171,0.31,159,Poor
24,20196,9,9,0.17,7,50,19,11,Bad,2971,0.25,74,Poor
28,34132,4,6,0.04,4,7,13,2,Good,187,0.38,254,Good
24,25664,7,7,0.17,0,10,11,2,Standard,3,0.29,314,Poor
41,35615,2,3,0.08,0,28,7,5,Good,1448,0.24,350,Poor
45,17296,6,10,0.3,5,21,18,9,Bad,4624,0.24,96,Standard
25,15701,8,10,0.3,9,21,22,9,Bad,1574,0.3,231,Poor
51,177350,4,1,0.1,4,6,3,2,Good,256,0.25,353,Standard
46,28956,8,6,0.22,5,24,24,11,Bad,2545,0.33,159,Standard
25,28263,7,5,0.24,2,21,11,8,Standard,1993,0.34,179,Poor
39,58267,8,6,0.17,4,25,9,7,Standard,1896,0.35,184,Poor
37,19427,4,6,0.16,6,26,15,7,Standard,696,0.29,134,Standard
22,124436,5,5,0.07,2,12,7,1,Good,529,0.32,360,Standard
31,167860,3,7,0.04,2,1,9,4,Good,706,0.32,281,Standard
24,15604,4,3,0.11,4,8,8,3,Good,1065,0.28,340,Good
27,15391,7,7,0.19,3,20,12,7,Standard,939,0.39,245,Standard
21,132897,3,5,0.07,1,8,1,4,Good,1473,0.31,399,Standard
23,38038,2,3,0.1,2,1,0,4,Good,298,0.31,328,Poor
47,35539,3,4,0.05,0,19,8,2,Good,819,0.39,330,Standard
25,83873,7,4,0.05,3,10,16,7,Standard,90,0.38,69,Standard
26,34693,1,5,0.03,1,8,4,7,Good,1400,0.33,338,Standard
22,28560,4,7,0.12,1,2,12,2,Good,24,0.41,342,Standard
28,55378,6,9,0.17,9,29,20,16,Bad,3911,0.32,56,Standard
47,39296,4,0,0.01,4,4,9,3,Good,187,0.35,332,Good
31,16472,4,3,0.06,0,13,7,9,Good,727,0.28,392,Good
35,21687,1,1,0.12,4,1,8,7,Good,1370,0.24,261,Good
40,16517,5,6,0.11,0,25,13,7,Standard,87,0.28,286,Standard
40,97384,1,3,0.08,1,20,10,4,Good,405,0.3,340,Poor
40,36941,8,7,0.24,9,30,15,6,Bad,2634,0.27,155,Poor
27,25322,6,6,0.08,2,16,20,2,Good,266,0.32,281,Good
48,19835,2,3,0.01,0,12,6,0,Good,1385,0.27,308,Standard
38,86878,3,4,0.15,4,30,19,6,Standard,156,0.31,248,Poor
31,39340,4,2,0.09,0,0,2,3,Good,1482,0.37,323,Good
37,10003,8,7,0.27,6,52,23,14,Bad,3488,0.23,17,Good
34,73348,7,7,0.12,2,29,18,5,Good,870,0.3,294,Good
32,63022,10,10,0.3,9,49,15,15,Bad,2955,0.38,76,Standard
42,29377,5,4,0.05,1,15,16,8,Standard,911,0.33,336,Standard
22,18372,5,5,0.08,6,20,12,8,Standard,1517,0.27,228,Standard
40,62927,7,5,0.31,4,21,18,6,Standard,2379,0.24,208,Poor
35,34317,5,3,0.07,0,14,11,5,Good,386,0.29,329,Standard
22,19223,5,5,0.28,7,28,10,8,Standard,1639,0.27,160,Poor
37,20426,1,7,0.11,4,0,4,1,Good,622,0.27,388,Standard
43,106154,1,2,0.1,1,11,1,2,Good,386,0.36,281,Good
30,86058,1,5,0.09,1,15,1,2,Good,28,0.36,207,Standard
49,134775,0,3,0.11,3,2,2,4,Good,1370,0.36,268,Good
38,79993,7,3,0.18,4,6,18,3,Standard,1052,0.29,314,Standard
42,9085,10,7,0.34,6,55,22,15,Bad,3708,0.38,170,Poor
27,95189,5,3,0.02,4,5,2,1,Good,722,0.25,305,Good
28,53460,8,10,0.27,6,19,18,7,Bad,1364,0.31,192,Standard
35,70137,2,5,0.09,1,20,12,4,Good,335,0.42,375,Poor
24,128283,1,7,0.08,4,23,4,3,Good,1245,0.43,231,Poor
32,17517,8,7,0.04,0,3,16,6,Good,1321,0.25,188,Good
29,102942,3,5,0.18,2,22,13,5,Standard,76,0.35,172,Standard
32,15829,4,2,0.04,1,10,2,7,Good,968,0.35,243,Standard
50,38095,1,3,0.07,0,9,5,4,Good,562,0.4,278,Good
35,82277,9,10,0.32,7,60,15,7,Bad,2748,0.25,57,Standard
35,106077,3,5,0.17,4,14,11,5,Standard,301,0.34,249,Poor
21,67518,8,5,0.08,1,9,17,5,Standard,264,0.29,274,Standard
51,97577,3,4,0.12,2,4,7,5,Good,708,0.36,386,Good
22,18002,5,6,0.33,3,13,11,12,Standard,2571,0.26,240,Poor
37,12029,5,4,0.05,1,15,14,5,Standard,377,0.38,318,Standard
43,11381,5,5,0.15,3,8,17,4,Standard,256,0.34,317,Standard
40,33262,6,5,0.18,3,14,12,2,Standard,696,0.36,358,Standard
22,45594,7,4,0.18,6,15,22,8,Standard,1256,0.29,195,Standard
35,14185,0,7,0.11,3,3,4,4,Good,796,0.25,375,Good
31,117724,1,5,0.1,2,13,11,5,Good,560,0.32,196,Standard
24,119149,4,4,0.1,3,29,10,1,Good,982,0.29,278,Standard
37,38392,8,10,0.26,2,41,20,10,Bad,1305,0.26,192,Standard
34,36607,0,6,0.05,2,9,4,7,Good,836,0.33,354,Poor
33,17488,5,6,0.2,3,27,7,9,Standard,1169,0.24,300,Standard
39,11562,4,3,0.05,1,28,20,2,Standard,537,0.38,260,Standard
49,126982,0,6,0.01,0,10,9,4,Good,1351,0.35,306,Good
38,100148,6,6,0.18,4,24,14,11,Standard,337,0.31,146,Standard
44,8766,7,10,0.32,6,51,20,13,Bad,4604,0.38,20,Standard
28,74142,0,2,0.12,3,11,0,4,Good,954,0.27,308,Good
51,114998,4,4,0.09,0,15,11,3,Good,369,0.36,225,Good
46,19731,7,4,0.12,4,5,15,3,Standard,382,0.4,233,Good
30,29111,8,6,0.11,2,19,18,10,Standard,279,0.25,130,Standard
43,126530,1,5,0.05,2,15,4,8,Good,953,0.39,340,Good
33,43287,4,4,0.05,1,3,2,5,Good,1370,0.28,244,Good
30,114450,7,3,0.05,0,22,19,2,Standard,850,0.25,345,Good
