Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
27,40651,3,4,0.04,4,11,3,5,Good,231,0.24,370,0
30,19129,7,6,0.31,7,51,17,7,Bad,3237,0.32,107,1
24,67059,8,6,0.18,4,19,18,8,Standard,255,0.32,75,0
27,65017,5,7,0.12,4,7,8,5,Standard,978,0.37,377,0
35,10466,9,10,0.3,4,54,19,9,Standard,1519,0.28,148,0
50,100686,6,3,0.09,3,18,16,4,Standard,91,0.29,226,0
56,29490,2,4,0.06,4,11,6,6,Good,591,0.36,378,0
52,164956,1,4,0.01,3,11,6,2,Good,779,0.34,286,0
53,105308,6,4,0.1,3,18,17,5,Good,914,0.29,353,1
40,38325,3,7,0.22,7,10,20,9,Standard,1765,0.25,118,1
45,109061,8,4,0.13,4,19,10,9,Standard,990,0.28,195,1
44,57180,3,4,0.09,0,7,11,2,Good,1126,0.35,239,1
28,12167,5,7,0.15,0,17,8,7,Standard,124,0.36,218,0
29,69753,6,10,0.27,2,22,18,7,Bad,2487,0.27,172,1
40,20524,9,10,0.24,9,32,25,12,Bad,4021,0.35,107,1
29,101173,4,3,0.13,2,5,8,4,Standard,85,0.43,246,0
43,17638,4,5,0.31,7,10,14,11,Standard,2120,0.37,194,1
45,147521,1,1,0.02,1,5,2,7,Good,101,0.29,220,0
41,20171,9,7,0.26,7,30,27,12,Bad,2789,0.38,45,1
48,43787,1,3,0.01,0,10,7,2,Good,615,0.41,222,0
36,10143,4,7,0.14,3,29,19,12,Standard,1083,0.29,245,0
45,48052,4,5,0.17,2,12,19,7,Standard,346,0.29,122,0
26,48537,9,5,0.23,7,55,20,13,Bad,3401,0.38,129,1
24,166692,0,2,0.04,4,0,6,4,Good,864,0.24,286,0
51,80191,2,3,0.03,4,7,4,7,Good,1452,0.25,332,0
28,122490,1,2,0.08,0,8,15,2,Good,874,0.34,387,0
43,21265,6,6,0.05,2,28,17,2,Standard,515,0.33,257,0
22,48179,3,3,0.13,3,21,10,5,Standard,2346,0.41,176,0
52,16257,3,7,0.02,0,19,16,3,Standard,1452,0.35,266,0
56,35094,0,3,0.06,2,3,3,1,Good,968,0.4,317,0
55,39558,9,7,0.13,3,30,9,4,Standard,957,0.26,234,0
35,85172,1,3,0.03,1,7,10,7,Good,394,0.3,244,0
43,21591,4,3,0.01,4,11,17,8,Standard,698,0.33,380,0
51,85768,2,1,0.08,0,1,1,2,Good,773,0.3,281,0
37,19054,3,3,0.17,6,30,9,8,Standard,2097,0.25,149,1
40,50063,5,7,0.09,4,20,15,3,Standard,608,0.38,292,0
25,179068,5,6,0.06,4,30,11,2,Good,484,0.37,213,1
34,58110,7,8,0.3,6,59,19,8,Bad,1621,0.34,170,1
44,10952,6,4,0.06,1,20,16,9,Standard,1270,0.28,293,0
21,23917,7,4,0.06,3,18,16,2,Standard,888,0.28,358,0
49,15279,0,5,0.08,3,1,4,7,Good,168,0.28,370,0
37,17983,5,6,0.09,4,14,1,5,Good,393,0.28,278,0
21,61793,10,8,0.34,5,38,23,12,Bad,3576,0.27,80,1
24,38600,6,7,0.27,7,51,22,11,Bad,4464,0.3,20,0
36,28010,9,7,0.26,4,32,15,13,Bad,1794,0.34,131,1
31,128494,4,4,0.09,2,0,0,3,Good,722,0.31,344,0
28,97881,5,7,0.04,3,20,12,3,Good,1379,0.37,324,0
34,33492,7,4,0.2,2,25,11,10,Standard,1360,0.29,92,0
34,14822,8,7,0.16,6,27,25,12,Bad,2921,0.29,101,0
45,54876,3,4,0.08,5,15,14,7,Standard,310,0.3,178,0
29,58484,8,5,0.16,7,17,18,5,Standard,2389,0.29,149,1
34,32045,6,9,0.3,7,10,13,11,Standard,1333,0.38,81,1
55,61934,7,5,0.15,0,26,9,5,Standard,107,0.27,400,0
41,48072,7,5,0.15,9,57,16,15,Bad,1434,0.26,87,1
26,71102,2,1,0.05,0,14,2,2,Good,830,0.33,252,0
41,72389,4,4,0.15,4,30,13,4,Standard,1144,0.37,70,0
31,37159,5,4,0.15,4,16,20,8,Standard,1051,0.37,196,0
39,67703,6,4,0.17,2,29,16,5,Standard,1493,0.38,300,0
36,15845,5,10,0.26,6,25,16,12,Standard,1275,0.33,82,0
37,7823,6,5,0.34,3,56,25,11,Bad,2193,0.28,177,1
25,21697,3,7,0.08,2,5,13,4,Standard,431,0.28,233,0
33,56622,6,7,0.19,8,62,22,14,Bad,3896,0.37,46,1
43,71732,4,3,0.07,3,10,9,5,Standard,632,0.28,83,0
41,31134,7,6,0.05,3,10,10,8,Standard,1746,0.31,234,1
21,70981,8,9,0.25,7,42,21,8,Bad,4529,0.28,24,1
32,81008,8,6,0.05,0,18,18,4,Standard,249,0.35,278,0
27,17919,8,6,0.25,5,25,16,10,Bad,2515,0.34,88,1
56,49790,6,5,0.15,2,27,9,4,Standard,1021,0.32,206,0
44,131040,3,1,0.07,0,12,11,8,Good,650,0.39,231,0
38,9365,9,5,0.22,4,20,9,12,Standard,1776,0.33,177,1
32,48070,5,5,0.02,0,21,14,2,Good,1025,0.37,222,0
28,28056,4,6,0.1,2,9,12,6,Standard,822,0.34,173,0
26,54811,4,5,0.11,6,28,11,8,Standard,2170,0.3,230,0
25,33477,7,6,0.23,6,57,24,13,Bad,1910,0.27,117,1
38,15229,10,10,0.27,5,27,17,10,Bad,4051,0.38,171,0
34,102460,5,5,0.1,1,27,14,5,Standard,587,0.36,392,0
28,32595,3,3,0.07,2,10,10,1,Good,796,0.28,197,0
31,71830,7,3,0.19,3,21,11,3,Standard,745,0.37,328,0
47,29814,4,3,0.17,1,25,18,4,Standard,27,0.3,399,0
30,14710,2,5,0.09,2,10,2,4,Good,1373,0.28,208,0
27,39255,4,3,0.06,2,12,2,5,Good,536,0.3,404,0
43,61804,4,7,0.12,3,7,12,5,Good,179,0.35,190,0
54,18579,0,4,0.02,2,4,10,1,Good,1329,0.38,358,0
35,20299,9,6,0.22,6,48,19,10,Bad,3917,0.34,27,0
36,11629,7,3,0.04,0,18,19,7,Good,517,0.25,338,0
29,27559,6,7,0.03,3,7,18,2,Good,160,0.25,324,0
21,61746,8,8,0.15,6,50,25,11,Bad,4355,0.36,93,1
36,33465,0,5,0.1,2,11,2,1,Good,531,0.39,374,1
39,42804,8,4,0.07,0,18,14,4,Standard,1389,0.39,225,0
56,37547,4,6,0.08,1,19,6,1,Good,1328,0.3,269,1
29,18208,10,6,0.32,5,56,20,7,Bad,2067,0.35,215,1
36,101641,5,3,0.13,3,24,13,9,Standard,631,0.39,165,0
45,33410,4,6,0.19,0,27,15,1,Standard,693,0.37,338,0
25,54843,6,7,0.32,9,56,22,8,Bad,4896,0.41,117,0
45,28497,0,6,0.01,3,12,4,0,Good,1261,0.4,394,0
30,70205,0,4,0.02,0,9,5,5,Good,145,0.29,394,0
28,17116,8,6,0.22,7,37,20,15,Bad,2574,0.36,230,1
41,36964,10,10,0.22,6,45,19,6,Bad,4004,0.27,107,1
39,36993,1,7,0.09,2,24,3,9,Good,283,0.36,276,1
38,32009,5,7,0.09,1,7,8,7,Standard,310,0.37,234,0
28,76386,8,7,0.24,7,58,15,10,Bad,3822,0.29,107,1
33,101342,2,3,0.14,2,9,19,9,Standard,828,0.33,89,0
35,22311,4,3,0.07,4,24,16,4,Standard,318,0.24,293,0
38,179072,2,2,0.05,4,7,14,3,Good,269,0.27,206,0
25,17277,9,8,0.19,9,15,25,10,Bad,1774,0.41,183,1
55,15414,5,5,0.11,0,10,1,7,Good,508,0.37,282,0
41,62086,7,4,0.16,2,9,16,7,Standard,1286,0.35,398,0
32,38250,1,7,0.08,3,15,1,7,Good,1464,0.27,306,0
46,59873,3,5,0.09,3,0,2,3,Good,1017,0.33,214,0
44,70347,8,9,0.31,4,60,22,8,Bad,2589,0.35,248,1
27,44590,5,5,0.08,1,7,7,2,Good,555,0.26,263,0
52,63383,6,3,0.08,3,26,16,5,Standard,549,0.37,374,1
36,19419,8,6,0.25,5,37,23,14,Bad,4525,0.29,107,0
40,96522,4,4,0.03,4,0,3,1,Good,1022,0.34,281,0
32,67629,0,3,0.1,1,4,0,2,Good,177,0.31,389,0
39,33480,8,10,0.19,9,58,17,8,Bad,4177,0.27,47,1
55,20515,7,5,0.15,2,25,19,6,Standard,878,0.33,188,0
31,66357,8,4,0.08,1,12,15,2,Standard,1414,0.29,242,1
29,141897,4,7,0.06,7,16,11,10,Standard,1348,0.35,88,0
54,10943,6,4,0.08,2,5,18,2,Good,593,0.25,378,1
54,25609,6,7,0.06,4,4,16,2,Standard,1121,0.31,224,0
24,23363,5,3,0.19,2,5,11,2,Standard,1105,0.24,394,0
46,126769,5,4,0.06,1,12,5,1,Good,393,0.34,293,0
37,10086,6,6,0.27,3,11,20,5,Standard,1689,0.39,99,0
29,38713,2,4,0.11,0,4,1,7,Good,140,0.29,273,0
21,45953,3,7,0.14,3,17,15,8,Standard,1237,0.39,220,0
53,121966,2,4,0.09,0,6,9,5,Good,1467,0.38,338,0
46,9697,4,3,0.09,4,9,15,9,Standard,530,0.31,104,1
41,10234,4,6,0.06,4,24,13,4,Standard,627,0.35,198,0
38,82583,6,4,0.1,3,10,16,5,Standard,1072,0.33,310,0
25,28823,7,6,0.01,2,9,10,5,Standard,51,0.31,399,0
28,28338,6,3,0.08,1,13,18,7,Standard,135,0.26,231,0
44,174353,2,4,0.06,3,16,10,2,Good,405,0.37,353,0
37,32470,6,6,0.19,2,13,14,11,Standard,1456,0.38,210,1
23,16653,3,2,0.07,2,11,11,8,Good,574,0.36,194,0
50,103695,3,4,0.11,0,9,8,4,Standard,939,0.28,232,0
27,49847,9,5,0.18,3,22,18,12,Bad,2173,0.28,240,1
36,71282,2,4,0.11,1,9,4,5,Good,1440,0.37,395,0
31,12285,7,4,0.09,3,5,13,5,Standard,850,0.24,198,0
32,118568,8,7,0.06,7,21,16,8,Standard,95,0.3,89,0
34,129561,2,3,0.11,3,26,1,2,Good,0,0.38,402,1
25,20837,4,6,0.04,1,8,1,2,Good,1160,0.25,284,1
30,14773,5,3,0.23,5,10,12,11,Standard,2367,0.38,162,1
21,29949,3,3,0.06,7,13,17,5,Standard,1316,0.32,243,0
35,14489,5,4,0.08,0,0,7,2,Good,759,0.33,227,0
25,9978,8,7,0.33,9,42,24,9,Bad,2749,0.33,36,0
33,39799,5,7,0.12,3,1,5,1,Good,1132,0.39,201,1
28,50940,8,7,0.08,5,12,16,8,Standard,2414,0.23,153,0
27,19441,9,8,0.31,2,39,22,10,Bad,2577,0.29,202,0
26,7424,10,5,0.33,5,39,16,6,Bad,4717,0.28,111,0
27,60485,9,7,0.15,8,19,21,15,Bad,1746,0.4,177,0
36,38323,3,3,0.24,2,6,11,6,Standard,2064,0.33,240,1
23,18569,10,5,0.18,8,24,17,8,Bad,3791,0.33,144,1
44,71735,8,3,0.08,3,25,20,2,Standard,940,0.38,240,0
51,36918,3,5,0.06,2,31,12,9,Standard,1190,0.33,225,0
29,43067,8,6,0.28,9,34,22,13,Bad,4279,0.32,170,1
35,19466,8,10,0.19,8,48,21,13,Bad,3368,0.24,156,1
43,81142,3,5,0.09,4,15,2,4,Good,580,0.35,394,0
35,32181,3,3,0.07,4,15,5,2,Good,1072,0.29,340,0
22,108691,4,2,0.02,0,8,7,4,Good,1245,0.35,387,0
33,34474,10,7,0.21,6,28,25,10,Bad,3374,0.23,16,0
49,31781,2,5,0.12,0,10,8,0,Good,74,0.26,249,0
25,34898,7,4,0.07,2,12,17,8,Standard,198,0.26,254,0
24,56420,7,5,0.21,5,31,17,9,Bad,1412,0.29,174,1
29,16440,3,3,0.28,7,18,13,6,Standard,1946,0.36,116,1
42,9795,7,8,0.29,6,62,14,15,Bad,2065,0.29,71,1
53,42372,4,7,0.06,3,6,9,3,Good,143,0.25,207,0
24,65294,3,2,0.12,1,15,11,4,Good,911,0.37,368,0
32,58873,4,4,0.16,7,24,9,10,Standard,1039,0.31,166,0
23,33610,5,5,0.27,7,20,17,14,Standard,2228,0.35,98,1
32,89477,1,4,0.07,0,10,8,7,Good,1176,0.31,192,0
31,35600,0,3,0.09,3,0,10,4,Good,577,0.3,390,0
30,110439,3,7,0.15,4,18,16,7,Standard,1218,0.26,330,0
33,178328,4,3,0.07,0,4,8,5,Good,708,0.31,200,0
34,9871,10,5,0.26,7,32,27,15,Bad,3599,0.28,101,0
22,100681,5,4,0.08,2,30,14,3,Standard,476,0.38,296,0
27,32904,2,7,0.02,2,2,2,3,Good,781,0.32,196,0
44,82346,6,9,0.18,7,51,24,10,Bad,2341,0.35,84,0
47,69557,6,7,0.08,1,28,21,3,Standard,503,0.43,255,0
51,91516,2,4,0.12,4,9,6,4,Good,226,0.26,203,0
39,135994,9,6,0.16,2,20,19,4,Standard,1280,0.36,340,0
39,19453,10,10,0.17,6,43,20,9,Bad,3327,0.39,56,1
31,18317,6,9,0.15,3,36,21,8,Bad,1611,0.36,96,0
39,14784,8,7,0.19,9,36,23,11,Bad,3506,0.34,130,1
34,60573,6,10,0.34,7,42,11,9,Standard,2172,0.35,190,1
28,18413,5,7,0.15,0,12,11,3,Standard,99,0.36,390,0
25,15968,8,7,0.08,6,10,20,10,Standard,279,0.39,201,1
23,104183,4,5,0.08,1,15,11,5,Standard,244,0.42,324,0
30,12186,6,5,0.08,1,20,22,6,Good,176,0.29,222,0
26,21508,1,4,0.06,0,25,9,5,Good,1074,0.4,345,1
29,64247,7,10,0.29,6,45,20,10,Bad,1808,0.3,112,1
25,101238,1,3,0.06,4,13,1,5,Good,816,0.41,392,0
55,21434,1,5,0.03,3,9,3,3,Good,166,0.4,194,0
41,36348,6,5,0.32,9,50,22,9,Bad,4974,0.34,47,1
53,77906,3,5,0.05,4,26,17,4,Good,583,0.33,225,0
53,79370,8,3,0.19,3,16,16,7,Standard,715,0.4,370,0
26,8079,7,7,0.23,5,24,18,13,Standard,1515,0.38,165,1
31,112460,2,4,0.09,1,29,12,2,Good,208,0.41,192,1
23,40554,8,10,0.24,7,49,25,11,Bad,2902,0.25,136,1
36,58599,7,5,0.3,5,46,18,12,Bad,2401,0.25,99,1
26,18115,9,8,0.18,6,15,10,11,Standard,1440,0.37,233,1
41,141789,6,6,0.19,1,17,17,1,Standard,1194,0.26,388,0
43,30366,7,4,0.18,4,14,8,2,Standard,804,0.29,246,1
25,128675,4,4,0.06,2,10,11,4,Good,53,0.36,394,0
29,64918,8,7,0.08,2,17,11,5,Good,916,0.41,282,0
34,8056,10,5,0.32,8,48,16,6,Bad,4230,0.41,112,0
26,71703,7,5,0.07,0,14,19,9,Standard,641,0.28,207,0
40,21018,8,4,0.17,0,14,13,4,Standard,98,0.31,330,1
45,7636,6,9,0.2,7,31,17,8,Bad,2614,0.28,114,0
53,93451,3,7,0.15,2,20,18,0,Standard,1048,0.29,316,0
24,64996,3,5,0.12,2,26,12,6,Standard,340,0.42,389,0
41,15636,8,7,0.03,4,30,10,4,Standard,592,0.33,404,1
49,107512,4,5,0.1,3,12,11,4,Good,1325,0.33,233,0
25,31568,7,3,0.1,2,6,10,3,Standard,1044,0.39,226,0
44,24693,4,5,0.05,3,11,14,0,Standard,251,0.38,378,0
42,27392,3,3,0.17,3,20,10,10,Standard,1148,0.29,396,0
39,19609,9,7,0.23,8,16,21,15,Bad,4186,0.33,69,0
33,36196,8,7,0.33,5,40,19,15,Bad,4730,0.33,159,0
56,74457,0,4,0.1,1,4,6,4,Good,81,0.43,293,0
34,39912,6,7,0.11,0,18,12,3,Standard,780,0.27,366,0
52,100100,5,4,0.07,0,14,8,6,Good,1472,0.38,292,0
33,21884,3,7,0.09,0,21,9,5,Standard,847,0.3,341,0
24,14156,3,4,0.04,4,0,8,4,Good,602,0.31,324,0
32,176044,3,6,0.06,1,12,11,0,Good,712,0.28,296,0
36,18426,5,4,0.14,5,16,14,5,Standard,223,0.27,123,0
54,15913,6,7,0.17,0,21,17,1,Standard,1347,0.34,359,0
24,7536,4,6,0.25,5,15,17,9,Standard,1276,0.29,244,1
40,79501,7,5,0.12,2,27,12,6,Standard,533,0.27,200,0
53,108057,1,4,0.09,4,10,10,7,Good,173,0.27,246,0
29,37580,5,2,0.07,4,1,15,2,Good,471,0.31,378,0
24,52860,6,7,0.08,3,18,7,2,Standard,1453,0.31,207,0
38,29588,3,4,0.01,3,6,9,3,Good,193,0.28,246,0
24,45499,8,8,0.33,5,30,18,9,Bad,4654,0.35,86,0
26,19798,6,8,0.17,4,15,23,15,Bad,1250,0.32,71,0
47,83408,4,5,0.03,2,16,4,3,Good,196,0.4,378,1
30,7206,3,4,0.14,4,27,18,5,Standard,1322,0.32,185,1
37,118244,7,3,0.15,1,20,16,9,Standard,1379,0.3,264,0
23,44171,1,7,0.1,4,3,11,4,Good,346,0.28,387,1
37,33540,6,3,0.17,0,26,13,10,Standard,1138,0.24,299,0
22,172259,1,5,0.08,0,3,0,8,Good,390,0.28,239,0
43,68713,7,9,0.18,6,49,22,10,Bad,2979,0.29,76,1
45,33588,2,1,0.12,2,0,11,4,Good,891,0.24,324,0
37,10186,7,10,0.18,8,45,16,10,Bad,3455,0.38,21,1
31,19042,6,5,0.18,1,12,15,1,Standard,659,0.29,292,1
27,108767,5,4,0.05,3,8,5,2,Good,461,0.25,196,0
37,60965,7,4,0.13,1,7,14,6,Standard,287,0.36,353,0
40,47390,8,4,0.14,2,26,17,12,Standard,938,0.32,102,0
21,118386,4,6,0.01,0,5,1,4,Good,0,0.27,315,0
53,41027,4,5,0.02,1,6,2,9,Good,698,0.41,298,0
38,28585,9,7,0.19,2,56,19,9,Bad,2423,0.25,208,1
47,112423,1,3,0.04,3,1,9,4,Good,655,0.4,328,1
24,20940,9,10,0.15,5,54,20,7,Bad,2554,0.28,105,1
25,137428,3,5,0.05,2,8,7,2,Good,1151,0.37,316,0
41,54052,4,6,0.11,3,6,16,4,Standard,281,0.3,316,0
35,38027,5,6,0.1,4,10,8,8,Standard,286,0.28,318,0
27,70421,6,6,0.14,2,15,10,7,Standard,191,0.37,173,0
40,98690,4,6,0.09,1,6,17,4,Good,706,0.27,323,0
53,114389,4,3,0.19,0,12,9,1,Standard,8,0.36,329,0
29,58074,8,6,0.24,8,24,23,13,Bad,2829,0.3,123,0
52,111295,3,4,0.18,1,29,15,3,Standard,460,0.31,290,0
43,15762,3,5,0.07,3,28,14,2,Standard,537,0.29,368,0
43,16523,9,5,0.27,8,48,25,11,Bad,4959,0.29,162,1
37,34978,3,6,0.13,4,10,13,6,Standard,1219,0.3,203,0
38,16201,4,6,0.2,2,12,14,4,Standard,1438,0.34,186,1
39,18625,9,7,0.15,8,38,22,11,Bad,3858,0.33,171,0
36,9828,9,9,0.25,8,12,15,12,Bad,3418,0.25,46,1
46,68081,7,5,0.1,2,28,10,6,Standard,502,0.3,239,0
21,81491,3,3,0.09,4,8,2,9,Good,859,0.29,303,0
37,104653,0,2,0.05,4,7,9,1,Good,1221,0.36,227,0
40,18944,7,6,0.24,8,59,23,10,Bad,1456,0.32,104,1
42,62825,6,6,0.03,0,16,16,5,Good,163,0.42,394,1
38,15040,3,9,0.19,7,19,17,11,Standard,2386,0.38,82,1
31,18965,10,7,0.2,3,21,18,6,Bad,1490,0.27,96,1
21,113826,3,1,0.06,4,15,7,4,Good,304,0.29,224,0
38,95401,7,7,0.2,4,28,11,2,Standard,921,0.4,230,0
46,85432,5,4,0.16,1,13,11,5,Standard,295,0.41,396,0
41,65677,3,1,0.04,4,5,8,3,Good,395,0.37,323,0
43,16012,8,5,0.24,4,39,25,11,Bad,1527,0.29,213,1
43,15469,10,9,0.31,4,54,18,12,Bad,1820,0.35,119,1
45,41550,9,7,0.24,2,44,19,8,Bad,2507,0.3,110,0
33,92509,7,4,0.12,0,24,7,5,Good,1167,0.33,216,0
22,36298,3,4,0.09,2,10,10,6,Good,1044,0.35,356,0
23,54150,7,8,0.3,7,17,14,12,Bad,4204,0.37,120,1
31,7682,6,6,0.32,7,28,8,15,Standard,1453,0.28,108,1
22,7895,5,10,0.34,5,8,15,15,Standard,2659,0.34,232,0
46,130232,5,3,0.07,1,6,6,3,Good,1077,0.37,232,0
29,30028,3,6,0.1,4,15,19,11,Standard,1410,0.35,87,0
44,59359,9,10,0.28,6,29,14,10,Bad,3339,0.35,71,1
34,30771,4,6,0.18,7,19,18,4,Standard,246,0.32,113,0
53,21051,1,6,0.08,1,0,9,2,Good,90,0.28,209,0
30,7567,6,7,0.21,5,60,22,12,Bad,4343,0.35,138,1
28,67512,7,6,0.31,3,28,9,15,Standard,2342,0.39,124,1
49,32027,6,3,0.14,0,13,16,2,Standard,990,0.29,284,0
42,32424,4,7,0.04,0,8,8,3,Good,442,0.35,280,0
38,8499,8,7,0.2,8,30,17,9,Bad,2573,0.28,192,0
29,43115,4,4,0.06,4,9,10,0,Good,746,0.31,200,0
27,16038,8,7,0.16,7,24,12,9,Standard,1975,0.33,201,1
44,7885,8,7,0.23,5,46,23,12,Bad,1334,0.31,123,0
30,10366,8,3,0.06,4,24,14,5,Standard,0,0.22,248,0
22,27767,5,7,0.2,0,19,17,4,Standard,1262,0.39,282,0
31,48101,7,8,0.3,9,45,19,12,Bad,4416,0.23,77,0
45,9093,7,9,0.27,4,25,18,11,Bad,2196,0.35,119,0
23,59214,7,10,0.27,9,35,21,11,Bad,2814,0.37,41,0
27,104880,7,7,0.12,0,30,10,5,Standard,1036,0.43,393,1
27,38036,2,3,0.02,2,12,5,8,Good,241,0.35,208,0
23,8983,6,4,0.06,2,7,16,8,Standard,1270,0.25,183,1
52,80302,5,5,0.2,0,10,11,5,Standard,976,0.35,282,1
39,28279,4,7,0.13,0,23,15,8,Standard,329,0.33,228,0
21,28256,8,7,0.22,9,19,21,11,Bad,1721,0.3,128,1
24,30608,3,6,0.09,1,10,14,9,Standard,729,0.37,296,0
31,55663,5,4,0.3,7,21,13,6,Standard,1319,0.29,72,1
34,19071,7,6,0.2,4,44,27,13,Bad,1538,0.31,158,1
42,32019,4,5,0.07,3,20,14,1,Good,776,0.39,206,0
42,20562,5,6,0.31,2,24,13,9,Standard,2491,0.39,135,0
44,34014,4,4,0.21,7,22,11,9,Standard,1706,0.32,112,0
25,167787,5,4,0.1,3,3,0,1,Good,1357,0.29,196,0
43,17758,8,3,0.13,1,15,10,4,Standard,908,0.31,280,0
44,16943,4,6,0.11,1,24,16,5,Good,961,0.39,310,0
52,171292,1,5,0.09,3,3,1,4,Good,393,0.4,388,0
53,33768,5,4,0.05,0,2,2,3,Good,209,0.28,206,1
38,7261,5,7,0.12,6,30,17,12,Standard,908,0.34,107,0
29,44219,6,7,0.12,7,25,9,7,Standard,1685,0.35,95,1
33,18848,3,6,0.1,0,4,9,7,Good,159,0.38,352,1
38,41486,3,2,0.04,4,5,1,3,Good,802,0.36,288,0
55,98796,1,3,0.04,2,15,2,3,Good,324,0.35,287,0
46,36742,3,6,0.09,4,22,14,9,Standard,1149,0.28,76,0
28,41803,3,3,0.13,2,28,14,0,Standard,1204,0.29,346,0
26,35384,9,6,0.32,9,30,17,9,Bad,4161,0.24,50,1
46,37089,7,10,0.31,6,23,17,15,Standard,1950,0.38,242,0
28,93390,6,5,0.18,3,22,13,0,Standard,1036,0.32,220,0
38,7863,7,3,0.24,4,6,15,9,Standard,2286,0.36,162,1
23,16906,9,8,0.33,9,49,21,6,Bad,1559,0.36,162,0
51,87853,4,1,0.04,2,2,2,4,Good,498,0.28,208,0
55,85038,0,2,0.06,3,6,8,2,Good,995,0.24,280,0
44,10207,7,7,0.22,5,7,13,7,Standard,2419,0.35,149,1
50,118297,2,1,0.09,3,8,0,7,Good,1446,0.29,372,0
39,39962,6,7,0.22,5,18,19,10,Standard,1444,0.39,117,1
29,34052,7,6,0.18,6,23,21,11,Bad,2062,0.28,178,1
54,82015,0,5,0.02,2,12,11,5,Good,1259,0.32,192,0
28,34552,6,3,0.09,0,25,20,4,Standard,577,0.24,389,0
56,44280,4,3,0.08,2,15,1,4,Good,1046,0.35,290,0
34,44986,6,5,0.11,1,0,4,3,Good,753,0.26,240,0
42,89338,4,5,0.1,3,12,3,3,Good,915,0.35,238,0
51,31534,5,6,0.01,0,8,2,4,Good,1258,0.23,358,1
31,16486,4,7,0.16,0,13,17,4,Standard,1052,0.33,329,1
38,48254,3,6,0.16,3,26,11,8,Standard,210,0.35,299,0
22,20628,4,4,0.09,4,10,10,5,Standard,1276,0.3,399,0
49,11527,3,7,0.14,1,12,12,3,Standard,532,0.23,287,0
47,84378,6,4,0.08,2,3,3,1,Good,37,0.26,292,1
44,64794,7,5,0.31,5,62,20,12,Bad,2080,0.27,207,0
34,31641,5,2,0.03,0,2,9,5,Good,1277,0.33,216,0
54,55644,5,3,0.06,4,26,21,4,Standard,147,0.36,250,0
30,38861,4,5,0.11,1,10,1,9,Good,107,0.39,375,0
42,34913,4,4,0.04,4,2,0,2,Good,758,0.25,306,0
25,40207,7,5,0.26,6,27,19,14,Bad,1914,0.31,168,1
28,8113,9,5,0.34,7,56,16,9,Bad,3320,0.23,92,1
45,85656,1,3,0.03,1,15,1,1,Good,445,0.35,365,0
21,14125,5,4,0.07,2,2,7,0,Good,446,0.25,221,0
27,34677,6,5,0.16,7,23,22,6,Bad,2345,0.31,195,1
33,28206,7,7,0.25,7,51,18,15,Bad,1784,0.35,174,1
27,51627,4,7,0.19,2,9,10,11,Standard,2412,0.36,208,1
24,170751,3,4,0.06,4,14,0,7,Good,1076,0.33,395,0
28,19435,5,4,0.19,4,16,17,11,Standard,730,0.29,160,0
27,57294,6,3,0.34,6,25,9,11,Standard,1347,0.22,221,1
55,16857,0,5,0.12,3,26,8,1,Good,741,0.33,273,1
33,35104,3,5,0.1,4,29,7,7,Good,1166,0.39,290,1
25,16562,7,7,0.24,2,20,14,11,Standard,2577,0.24,246,1
43,92200,2,6,0.01,1,21,5,3,Good,936,0.37,339,1
34,162955,5,6,0.03,2,0,8,0,Good,377,0.34,388,0
47,99776,4,6,0.06,4,14,18,8,Good,743,0.3,368,0
30,16362,10,5,0.18,6,55,24,15,Bad,2635,0.35,101,1
26,35336,4,5,0.16,2,9,14,2,Standard,1172,0.34,393,0
39,94092,3,6,0.17,4,21,19,10,Standard,1338,0.32,320,0
21,31598,9,7,0.27,5,39,16,8,Bad,4572,0.34,26,0
38,83601,9,5,0.29,7,60,20,11,Bad,4290,0.34,75,0
41,147510,3,7,0.08,0,27,1,3,Good,1461,0.35,198,1
42,16678,8,7,0.23,2,55,13,9,Standard,2195,0.28,92,0
24,129233,6,4,0.08,1,13,9,0,Standard,1051,0.34,322,1
43,108129,4,3,0.08,2,11,12,7,Standard,925,0.4,298,1
42,53226,7,4,0.17,2,15,14,4,Standard,816,0.25,215,0
31,63525,4,7,0.09,3,12,5,2,Good,1016,0.41,369,0
26,21613,4,7,0.18,7,21,11,5,Standard,878,0.37,174,0
33,20040,3,6,0.09,2,17,10,5,Good,1255,0.23,392,1
26,40341,2,5,0.01,4,7,11,4,Good,1183,0.32,245,0
49,88859,5,4,0.08,1,8,14,4,Good,473,0.39,274,0
28,31959,8,10,0.28,9,38,22,9,Bad,2753,0.34,76,0
22,8996,4,5,0.19,2,30,17,5,Standard,2400,0.28,184,0
28,39700,10,5,0.24,5,61,19,7,Bad,2558,0.26,149,1
36,16435,9,8,0.29,8,32,19,9,Bad,3414,0.3,129,0
28,43518,8,7,0.07,6,29,11,5,Standard,1284,0.35,104,0
39,35996,4,6,0.17,6,13,17,7,Standard,767,0.4,186,0
44,68380,4,4,0.18,3,26,14,9,Standard,1293,0.4,239,0
30,20870,7,8,0.16,7,25,21,10,Bad,2694,0.4,190,1
